INCIDENT_KEY,YEAR
84092141,2012
84085846,2012
84104184,2012
84093118,2012
84093118,2012
84104185,2012
84092142,2012
84104016,2012
84107265,2012
84117574,2012
84107266,2012
84107266,2012
84107266,2012
84104015,2012
84121577,2012
84121577,2012
84121577,2012
84119388,2012
84161258,2012
84169477,2012
84163331,2012
84170674,2012
84189250,2012
84208477,2012
84217221,2012
84218127,2012
84205618,2012
84205618,2012
84205618,2012
84205618,2012
84218126,2012
84210764,2012
84209229,2012
84205617,2012
84205617,2012
84205617,2012
84205617,2012
84205616,2012
84205616,2012
84229233,2012
84218128,2012
84216351,2012
84216351,2012
84228144,2012
84229337,2012
84221623,2012
84229338,2012
84243696,2012
84250039,2012
84250039,2012
84237632,2012
84250040,2012
84236041,2012
84253459,2012
84258529,2012
84258528,2012
84243697,2012
84253458,2012
84255207,2012
84255208,2012
84250038,2012
84279965,2012
84279560,2012
84279560,2012
84276862,2012
84293310,2012
84265674,2012
84295148,2012
84287158,2012
84287158,2012
84308929,2012
84307745,2012
84341955,2012
84319618,2012
84307744,2012
84341652,2012
84331253,2012
84340916,2012
84340916,2012
84352571,2012
84352571,2012
84352571,2012
84352571,2012
84341649,2012
84341649,2012
84341650,2012
84341651,2012
84354611,2012
84360420,2012
84371227,2012
84371227,2012
84371227,2012
84371227,2012
84390830,2012
84390829,2012
84410873,2012
84410722,2012
84410872,2012
84410721,2012
84383480,2012
84430310,2012
84447559,2012
84456700,2012
84447558,2012
84452517,2012
84452449,2012
84452449,2012
84452449,2012
84452449,2012
84452448,2012
84452516,2012
84465343,2012
84465343,2012
84455181,2012
84479011,2012
84505823,2012
84505972,2012
84505973,2012
84505973,2012
84505974,2012
84505971,2012
84534492,2012
84576205,2012
84550194,2012
84563288,2012
84562976,2012
84562905,2012
84562905,2012
84562905,2012
84562905,2012
84575917,2012
84574481,2012
84574481,2012
84574480,2012
84574194,2012
84572570,2012
84574196,2012
84634961,2012
84634961,2012
84634962,2012
84634962,2012
84651608,2012
84638033,2012
84671962,2012
84670722,2012
84660530,2012
84662257,2012
84702242,2012
84689782,2012
84689782,2012
84683254,2012
84702238,2012
84690918,2012
84702879,2012
84701998,2012
84699330,2012
84701999,2012
84695087,2012
84695087,2012
84716845,2012
84702239,2012
84702240,2012
84716846,2012
84702000,2012
84700085,2012
84701796,2012
84701796,2012
84701796,2012
84701796,2012
84716844,2012
84701797,2012
84701798,2012
84701795,2012
84711859,2012
84704352,2012
84720306,2012
84720306,2012
84737784,2012
84737782,2012
84737783,2012
84737781,2012
84754275,2012
84760414,2012
84775389,2012
84768970,2012
84768595,2012
84767775,2012
84782384,2012
84804942,2012
84798578,2012
84798578,2012
84804944,2012
84790122,2012
84804943,2012
84817119,2012
84840051,2012
84830052,2012
84830055,2012
84817081,2012
84830054,2012
84829751,2012
84829751,2012
84816003,2012
84816003,2012
84816002,2012
84829749,2012
84829750,2012
84829166,2012
84829748,2012
84829748,2012
84829748,2012
84829164,2012
84843802,2012
84843801,2012
84854142,2012
84854142,2012
84854142,2012
84854142,2012
84852821,2012
84850275,2012
84864941,2012
84864942,2012
84888519,2012
84881445,2012
84873364,2012
84870149,2012
84869683,2012
84881446,2012
84904985,2012
84896738,2012
84908349,2012
84904984,2012
84904984,2012
84911231,2012
84913523,2012
84923978,2012
84945383,2012
84945384,2012
84945935,2012
84945680,2012
84945118,2012
84956713,2012
84956713,2012
84956713,2012
84956713,2012
84945936,2012
84945936,2012
84945936,2012
84945936,2012
84956543,2012
84956634,2012
84953665,2012
84945382,2012
84956633,2012
84953666,2012
84945381,2012
84945381,2012
84956541,2012
84967536,2012
84956630,2012
84956632,2012
84956631,2012
84956631,2012
84956629,2012
84957192,2012
84967535,2012
84956542,2012
84956048,2012
84953389,2012
84963409,2012
84973833,2012
84977710,2012
84978495,2012
84978495,2012
84978496,2012
84978497,2012
84972819,2012
84977712,2012
84977712,2012
84998803,2012
84998802,2012
84977711,2012
84998801,2012
85000370,2012
85040122,2012
85040124,2012
85040124,2012
85040123,2012
85065258,2012
85063257,2012
85053568,2012
85065260,2012
85065261,2012
85065261,2012
85065261,2012
85065261,2012
85065259,2012
85074615,2012
85079426,2012
85066514,2012
85066514,2012
85066514,2012
85066514,2012
85086775,2012
85094886,2012
85094886,2012
85094886,2012
85094886,2012
85115050,2012
85104601,2012
85104601,2012
85123077,2012
85123077,2012
85137186,2012
85137187,2012
85127161,2012
85127161,2012
85124507,2012
85124507,2012
85127160,2012
85156502,2012
85156503,2012
85152128,2012
85157475,2012
85159221,2012
85171138,2012
85170715,2012
85170711,2012
85170714,2012
85170712,2012
85170713,2012
85172127,2012
85180336,2012
85171395,2012
85180334,2012
85193906,2012
85193907,2012
85180335,2012
85180337,2012
85202247,2012
85209346,2012
85213825,2012
85201609,2012
85213826,2012
85200727,2012
85189747,2012
85209345,2012
85209345,2012
85209345,2012
85209345,2012
85235457,2012
85235457,2012
85209420,2012
85250286,2012
85250454,2012
85238048,2012
85250455,2012
85250385,2012
85240572,2012
85250456,2012
85269245,2012
85291460,2012
85269244,2012
85291458,2012
85291459,2012
85273506,2012
85283588,2012
85291242,2012
85286088,2012
85284898,2012
85284898,2012
85290879,2012
85290877,2012
85290826,2012
85290826,2012
85290826,2012
85290878,2012
85295722,2012
85290123,2012
85290123,2012
85305531,2012
85325405,2012
85325404,2012
85308637,2012
85326196,2012
85333149,2012
85326846,2012
85347657,2012
85328765,2012
85359175,2012
85359175,2012
85364447,2012
85353391,2012
85347406,2012
85352357,2012
85352281,2012
85352280,2012
85386028,2012
85380374,2012
85380375,2012
85386029,2012
85359176,2012
85386030,2012
85387188,2012
85385907,2012
85423528,2012
85416761,2012
85405629,2012
85405629,2012
85405629,2012
85416763,2012
85399326,2012
85423529,2012
85416759,2012
85443262,2012
85443262,2012
85420900,2012
85420868,2012
85416758,2012
85416760,2012
85416756,2012
85416762,2012
85405630,2012
85426574,2012
85440354,2012
85453626,2012
85472419,2012
85472419,2012
85478184,2012
85643658,2012
85464729,2012
85478185,2012
85491311,2012
85491311,2012
85491311,2012
85491311,2012
85556744,2012
85484925,2012
85480832,2012
85483001,2012
85480831,2012
85479734,2012
85478819,2012
85499584,2012
85492270,2012
85492269,2012
85492269,2012
85500512,2012
85519659,2012
85499582,2012
85499583,2012
85500266,2012
85519660,2012
85519661,2012
85501064,2012
85501065,2012
85501065,2012
85499229,2012
85499229,2012
85509315,2012
85518944,2012
85518944,2012
85518944,2012
85518944,2012
85518945,2012
85518945,2012
85518940,2012
85518943,2012
85518942,2012
85518941,2012
85519658,2012
85517966,2012
85519963,2012
85528296,2012
85534925,2012
85518939,2012
85518937,2012
85534924,2012
85518938,2012
85537475,2012
85540065,2012
85538929,2012
85538929,2012
85538929,2012
85538929,2012
85556012,2012
85556011,2012
85556013,2012
85556013,2012
85556010,2012
85550083,2012
85540066,2012
85558355,2012
85558355,2012
85570835,2012
85560593,2012
85559914,2012
85559914,2012
85576229,2012
85570889,2012
85570889,2012
85570836,2012
85586659,2012
85585858,2012
85585857,2012
85586656,2012
85587547,2012
85587547,2012
85587547,2012
85586657,2012
85586660,2012
85585856,2012
85586658,2012
85578750,2012
85579621,2012
85590924,2012
85589695,2012
85606194,2012
85589694,2012
85590047,2012
85590048,2012
85586515,2012
85606193,2012
85602259,2012
85590468,2012
85589282,2012
85585859,2012
85602258,2012
85608248,2012
85639525,2012
85639530,2012
85639530,2012
85639529,2012
85639528,2012
85643659,2012
85643660,2012
85643660,2012
85643662,2012
85643662,2012
85643661,2012
85643661,2012
85643661,2012
85643661,2012
85643665,2012
85643657,2012
85643657,2012
85643664,2012
85639527,2012
85639531,2012
85639531,2012
85646336,2012
85643667,2012
85643667,2012
85643669,2012
85643666,2012
85630723,2012
85630227,2012
85643668,2012
85646335,2012
85643663,2012
85657851,2012
85662594,2012
85662593,2012
85649022,2012
85649021,2012
85657852,2012
85646337,2012
85646556,2012
85683122,2012
85683121,2012
85702264,2012
85698334,2012
85683844,2012
85688644,2012
85685982,2012
85698260,2012
85717168,2012
85721501,2012
85707279,2012
85705048,2012
85725661,2012
85724775,2012
85735337,2012
85744504,2012
85744757,2012
85744758,2012
85738141,2012
85736281,2012
85735610,2012
85744759,2012
85744503,2012
85744761,2012
85744761,2012
85744760,2012
85744760,2012
85744760,2012
85744760,2012
85745054,2012
85762738,2012
85744501,2012
85744502,2012
85744502,2012
85760042,2012
85744505,2012
85768006,2012
85768006,2012
85768006,2012
85768005,2012
85800947,2012
85800946,2012
85785762,2012
85800949,2012
85820362,2012
85800948,2012
85824714,2012
85820364,2012
85820363,2012
85839613,2012
85840666,2012
85851970,2012
85862308,2012
85861940,2012
85861939,2012
85861941,2012
85861942,2012
85861942,2012
85854720,2012
85854350,2012
85863295,2012
85862909,2012
85862909,2012
85862908,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875439,2012
85875437,2012
85875437,2012
85875436,2012
85861171,2012
85895222,2012
85895223,2012
85895221,2012
85910305,2012
85910305,2012
85910307,2012
85910307,2012
85910307,2012
85910307,2012
85914620,2012
85917977,2012
85916223,2012
85933509,2012
85933509,2012
85933508,2012
85933510,2012
85933510,2012
85929737,2012
85936514,2012
85935526,2012
85936960,2012
85940010,2012
85977694,2012
85953958,2012
85935527,2012
85977693,2012
85954102,2012
85976983,2012
85977416,2012
85966079,2012
85966079,2012
85977417,2012
85977417,2012
85966709,2012
85977418,2012
85969714,2012
85977691,2012
85976984,2012
85976984,2012
85977692,2012
85976979,2012
85976981,2012
85992748,2012
85992747,2012
85976980,2012
85976982,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85980014,2012
85992749,2012
86005851,2012
86007293,2012
86012376,2012
86012377,2012
86012378,2012
85995774,2012
85995773,2012
86014370,2012
86032212,2012
86015760,2012
86032213,2012
86052724,2012
86033844,2012
86033844,2012
86071519,2012
86067428,2012
86071517,2012
86071517,2012
86046520,2012
86071518,2012
86071518,2012
86071518,2012
86071518,2012
86052725,2012
86087358,2012
86087358,2012
86074264,2012
86087549,2012
86073224,2012
86087357,2012
86087357,2012
86093517,2012
86091925,2012
86093305,2012
86093515,2012
86093516,2012
86093006,2012
86096654,2012
86096900,2012
86092672,2012
86091928,2012
86093519,2012
86093519,2012
86093304,2012
86091926,2012
86107852,2012
86107854,2012
86107853,2012
86091927,2012
86123400,2012
86142906,2012
86146318,2012
86142905,2012
86146319,2012
86146319,2012
86146319,2012
86142904,2012
86127514,2012
86166200,2012
86166201,2012
86159989,2012
86149358,2012
86149358,2012
86149358,2012
86146488,2012
86185346,2012
86168468,2012
86185347,2012
86179827,2012
86202697,2012
86202695,2012
86202698,2012
86189458,2012
86202696,2012
86211819,2012
86209916,2012
86209916,2012
86202699,2012
86209643,2012
86207309,2012
86220826,2012
86211820,2012
86207308,2012
86240645,2012
86240646,2012
86240646,2012
86240646,2012
86247295,2012
86249656,2012
86248120,2012
86248120,2012
86248120,2012
86267582,2012
86302933,2012
86298109,2012
86298109,2012
86302935,2012
86325308,2012
86306452,2012
86306453,2012
86325309,2012
86325310,2012
86325048,2012
86325047,2012
86325046,2012
86324803,2012
86325044,2012
86325045,2012
86325307,2012
86325307,2012
86324801,2012
86324801,2012
86345665,2012
86359057,2012
86354760,2012
86354761,2012
86343287,2012
86374479,2012
86374478,2012
86374478,2012
86374478,2012
86374478,2012
86362266,2012
86360910,2012
86354762,2012
86380192,2012
86397091,2012
86397090,2012
86415276,2012
86415277,2012
86415277,2012
86415277,2012
86415277,2012
86415277,2012
86415277,2012
86415277,2012
86415277,2012
86415278,2012
86415278,2012
86415278,2012
86415278,2012
86437458,2012
86437457,2012
86416091,2012
86437257,2012
86437257,2012
86437453,2012
86437456,2012
86437455,2012
86437022,2012
86429738,2012
86429738,2012
86437454,2012
86437260,2012
86437020,2012
86437261,2012
86437259,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437258,2012
86437824,2012
86437021,2012
86455029,2012
86456319,2012
86469571,2012
86469571,2012
86469571,2012
86469571,2012
86469570,2012
86469570,2012
86469569,2012
86469569,2012
86456318,2012
86470687,2012
86488537,2012
86470686,2012
86494510,2012
86524627,2012
86524626,2012
86520723,2012
86520723,2012
86520723,2012
86520723,2012
86520723,2012
86520723,2012
86520724,2012
86524628,2012
86512718,2012
86506930,2012
86506931,2012
86537456,2012
86537457,2012
86537761,2012
86537455,2012
86537763,2012
86537454,2012
86537762,2012
86545759,2012
86546801,2012
86546323,2012
86546579,2012
86557189,2012
86557190,2012
86546324,2012
86547358,2012
86546580,2012
86557213,2012
86562045,2012
86560244,2012
86568848,2012
86562685,2012
86562685,2012
86560243,2012
86588219,2012
86588220,2012
86568102,2012
86570898,2012
86607094,2012
86608316,2012
86626275,2012
86626274,2012
86626274,2012
86626273,2012
86607093,2012
86628676,2012
86628306,2012
86641731,2012
86641732,2012
86637781,2012
86652655,2012
86628971,2012
86664849,2012
86641728,2012
86638684,2012
86641730,2012
86637782,2012
86641727,2012
86641727,2012
86641729,2012
86650273,2012
86650272,2012
86664788,2012
86651100,2012
86706703,2012
86735333,2012
86751327,2012
86751570,2012
86751571,2012
86751571,2012
86751569,2012
86751326,2012
86762178,2012
86751325,2012
86761909,2012
86761908,2012
86762430,2012
86762429,2012
86762429,2012
86761906,2012
86761907,2012
86761905,2012
86830936,2012
86772745,2012
86762806,2012
86796551,2012
86830937,2012
86791011,2012
86780004,2012
86811195,2012
86811194,2012
86791012,2012
86799883,2012
86791013,2012
86834561,2012
86830935,2012
86877997,2012
86874694,2012
86874695,2012
86874696,2012
86870747,2012
86870747,2012
86870747,2012
86870747,2012
86874692,2012
86877083,2012
86877083,2012
86877998,2012
86870745,2012
86870746,2012
86868135,2012
86868135,2012
86874691,2012
86876841,2012
86877082,2012
86877081,2012
86887457,2012
86887457,2012
86887456,2012
86877542,2012
86887458,2012
86931468,2012
86926605,2012
87020675,2012
86915937,2012
86914740,2012
86914427,2012
86914428,2012
86945618,2012
86932120,2012
86945694,2012
86934400,2012
86963210,2012
86953790,2012
86953790,2012
86980286,2012
86971638,2012
86972121,2012
86990675,2012
86990674,2012
86990676,2012
86980285,2012
86990677,2012
86990680,2012
87001214,2012
86990420,2012
86990678,2012
86990678,2012
86990678,2012
86990678,2012
86990419,2012
86992101,2012
86992683,2012
86991498,2012
87020676,2012
87020674,2012
87005768,2012
87026705,2012
87026705,2012
87026705,2012
87026705,2012
87023965,2012
87045003,2012
87045003,2012
87060868,2012
87052744,2012
87066753,2012
87084898,2012
87084899,2012
87084899,2012
87070876,2012
87068315,2012
87107847,2012
87107847,2012
87107847,2012
87107847,2012
87120725,2012
87111076,2012
87110749,2012
87110749,2012
87110750,2012
87108824,2012
87108824,2012
87133447,2012
87133446,2012
87147239,2012
87147240,2012
87134574,2012
87167273,2012
87167273,2012
87215150,2012
87205084,2012
87205084,2012
87213449,2012
87213449,2012
87224097,2012
87217856,2012
87224291,2012
87215149,2012
87224292,2012
87224293,2012
87224290,2012
87234254,2012
87234254,2012
87226783,2012
87224289,2012
87234252,2012
87234252,2012
87238291,2012
87234253,2012
87234203,2012
87224294,2012
87243004,2012
87258113,2012
87258114,2012
87241709,2012
87260557,2012
87258112,2012
87293735,2012
87293736,2012
87349108,2012
87339334,2012
87311900,2012
87339332,2012
87339333,2012
87340187,2012
87341592,2012
87349060,2012
87349061,2012
87356303,2012
87368205,2012
87368206,2012
87349059,2012
87393027,2012
87389175,2012
87388315,2012
87408750,2012
87408752,2012
87408752,2012
87408752,2012
87408751,2012
87430925,2012
87430926,2012
87447312,2012
87443958,2012
87443958,2012
87443958,2012
87443958,2012
87447309,2012
87447310,2012
87447311,2012
87447311,2012
87455081,2012
87455081,2012
87455767,2012
87455079,2012
87452314,2012
87455080,2012
87455080,2012
87491828,2012
87463699,2012
87492235,2012
87491829,2012
87483709,2012
87482798,2012
87494807,2012
87492234,2012
87515018,2012
87572003,2012
87515017,2012
87507964,2012
87515016,2012
87526114,2012
87521841,2012
87519948,2012
87531795,2012
87532053,2012
87531794,2012
87533053,2012
87534987,2012
87534987,2012
87559178,2012
87565020,2012
87579179,2012
87590406,2012
87580131,2012
87598230,2012
87598230,2012
87612716,2012
87612716,2012
87621297,2012
87632782,2012
87632782,2012
87632782,2012
87624952,2012
87632398,2012
87624953,2012
87630223,2012
87632784,2012
87632783,2012
87640227,2012
87640228,2012
87640228,2012
87632012,2012
87632011,2012
87670468,2012
87658802,2012
87662604,2012
87670469,2012
87670469,2012
87694905,2012
87681024,2012
87710873,2012
87724022,2012
87727621,2012
87727622,2012
87727620,2012
87735601,2012
87735601,2012
87727623,2012
87726876,2012
87727624,2012
87759837,2012
87759838,2012
87752255,2012
87751783,2012
87765892,2012
87768299,2012
87798407,2012
87798556,2012
87801408,2012
87801398,2012
87797528,2012
87798406,2012
87811198,2012
87811201,2012
87811199,2012
87804363,2012
87811202,2012
87812048,2012
87821869,2012
87811200,2012
87831287,2012
87821868,2012
87822345,2012
87821870,2012
87819770,2012
87849093,2012
87865309,2012
87865310,2012
87865310,2012
87872761,2012
87895430,2012
87895378,2012
87915622,2012
87898766,2012
87898766,2012
87909868,2012
87915620,2012
87915624,2012
87915621,2012
87915621,2012
87915623,2012
87915906,2012
87895431,2012
87931467,2012
87915247,2012
87914831,2012
87921945,2012
87921948,2012
87921947,2012
87921947,2012
87934340,2012
87934339,2012
87924643,2012
87921946,2012
87950083,2012
87970282,2012
87990472,2012
87990471,2012
87990398,2012
88012198,2012
88028665,2012
88024674,2012
88028664,2012
88028663,2012
88037030,2012
88048819,2012
88048818,2012
88067732,2012
88067731,2012
88054604,2012
88053630,2012
88054013,2012
88068429,2012
88068759,2012
88085303,2012
88085303,2012
88067733,2012
88098652,2012
88090692,2012
88089219,2012
88085304,2012
88114393,2012
88096857,2012
88115724,2012
88107381,2012
88139023,2012
88129607,2012
88144160,2012
88144161,2012
88139024,2012
88171516,2012
88160398,2012
88171515,2012
88159265,2012
88202833,2012
88202833,2012
88202833,2012
88222682,2012
88222681,2012
88218917,2012
88210634,2012
88244188,2012
88226198,2012
88226197,2012
88225086,2012
88244187,2012
88244185,2012
88244186,2012
88244183,2012
88254246,2012
88254246,2012
88254246,2012
88254246,2012
88254246,2012
88254246,2012
88254246,2012
88254246,2012
88245735,2012
88272112,2012
88273123,2012
88272113,2012
88275641,2012
88272111,2012
88306914,2012
88306915,2012
88294775,2012
88330799,2012
88330800,2012
88330218,2012
88330218,2012
88330218,2012
88330218,2012
88330219,2012
88329917,2012
88330798,2012
88329918,2012
88329918,2012
88329916,2012
88342733,2012
88331777,2012
88354617,2012
88345678,2012
88346577,2012
88359503,2013
88359016,2013
88367869,2013
88358457,2013
88360586,2013
88354616,2013
88360956,2013
88367868,2013
88367868,2013
88360958,2013
88360957,2013
88390466,2013
88383478,2013
88390467,2013
88405640,2013
88405639,2013
88405639,2013
88405638,2013
88390468,2013
88390468,2013
88390468,2013
88390468,2013
88383479,2013
88406684,2013
88421874,2013
88421874,2013
88421874,2013
88421873,2013
88421872,2013
88421872,2013
88430222,2013
88430220,2013
88430219,2013
88430221,2013
88442130,2013
88460339,2013
88464989,2013
88464989,2013
88464990,2013
88464990,2013
88464991,2013
88452302,2013
88452302,2013
88452302,2013
88452302,2013
88452301,2013
88483359,2013
88483359,2013
88483356,2013
88483357,2013
88483358,2013
88581120,2013
88483360,2013
88498445,2013
88487769,2013
88505022,2013
88502103,2013
88517477,2013
88504593,2013
88508021,2013
88506502,2013
88506502,2013
88520704,2013
88537755,2013
88548062,2013
88543720,2013
88547669,2013
88543197,2013
88560652,2013
88560653,2013
88545499,2013
88545724,2013
88566329,2013
88566329,2013
88596788,2013
88596785,2013
88618115,2013
88618115,2013
88614010,2013
88604513,2013
88596786,2013
88596786,2013
88637176,2013
88637176,2013
88640479,2013
88638007,2013
88650344,2013
88663281,2013
88659062,2013
88663280,2013
88663280,2013
88689425,2013
88690811,2013
88690811,2013
88693672,2013
88693672,2013
88756045,2013
88756045,2013
88756044,2013
88779006,2013
88779006,2013
88840504,2013
88835036,2013
88840503,2013
88842466,2013
88842773,2013
88853136,2013
88857724,2013
88842772,2013
88877544,2013
88882381,2013
88896038,2013
88908839,2013
88890624,2013
88890624,2013
88890624,2013
88898629,2013
88912697,2013
88931835,2013
88951080,2013
88951080,2013
88951081,2013
88951081,2013
88951079,2013
88958687,2013
88988301,2013
89002113,2013
89002113,2013
89002113,2013
89002113,2013
89008303,2013
89024536,2013
89047359,2013
89047356,2013
89047356,2013
89047357,2013
89047358,2013
89047361,2013
89047361,2013
89060181,2013
89060461,2013
89047360,2013
89060462,2013
89060462,2013
89060460,2013
89060182,2013
89060182,2013
89070834,2013
89082043,2013
89082043,2013
89121282,2013
89124215,2013
89155391,2013
89155390,2013
89143300,2013
89174991,2013
89174990,2013
89174989,2013
89186422,2013
89186854,2013
89186855,2013
89216118,2013
89231142,2013
89220234,2013
89251458,2013
89240955,2013
89238891,2013
89238891,2013
89238891,2013
89238891,2013
89257716,2013
89279359,2013
89298583,2013
89289970,2013
89297008,2013
89298581,2013
89298331,2013
89298331,2013
89298582,2013
89298582,2013
89328400,2013
89319059,2013
89354194,2013
89354194,2013
89356865,2013
89395802,2013
89411881,2013
89423887,2013
89423603,2013
89413899,2013
89423885,2013
89433288,2013
89420965,2013
89423886,2013
89423886,2013
89423886,2013
89479286,2013
89460242,2013
89514645,2013
89514645,2013
89514645,2013
89514645,2013
89514645,2013
89514645,2013
89519103,2013
89519103,2013
89519104,2013
89533241,2013
89536347,2013
89536348,2013
89531650,2013
89542724,2013
89556195,2013
89543433,2013
89552804,2013
89542725,2013
89562422,2013
89562421,2013
89595619,2013
89595619,2013
89610763,2013
89634037,2013
89634038,2013
89634774,2013
89651293,2013
89658159,2013
89658160,2013
89658160,2013
89658158,2013
89672811,2013
89672812,2013
89691787,2013
89691788,2013
89691788,2013
89679309,2013
89679309,2013
89675288,2013
89695415,2013
89728550,2013
89728550,2013
89724382,2013
89770225,2013
89770225,2013
89770225,2013
89770225,2013
89770225,2013
89770225,2013
89770267,2013
89770268,2013
89770266,2013
89770269,2013
89779551,2013
89770223,2013
89779549,2013
89783683,2013
89770224,2013
89797295,2013
89789431,2013
89838946,2013
89838945,2013
89840468,2013
89855833,2013
89859446,2013
89876499,2013
89875006,2013
89875795,2013
89875794,2013
89876498,2013
89875793,2013
89875772,2013
89903243,2013
89903058,2013
89904889,2013
89904889,2013
89923319,2013
89923318,2013
89937880,2013
89984908,2013
89943023,2013
89975649,2013
89975647,2013
89984679,2013
89975648,2013
89986375,2013
90014232,2013
90006563,2013
90014231,2013
90039189,2013
90039188,2013
90039190,2013
90033892,2013
90054888,2013
90039234,2013
90054887,2013
90039235,2013
90079980,2013
90054889,2013
90054890,2013
90075332,2013
90075275,2013
90084696,2013
90104797,2013
90095199,2013
90102721,2013
90103285,2013
90128859,2013
90128859,2013
90128858,2013
90128858,2013
90128858,2013
90128858,2013
90128858,2013
90133875,2013
90258291,2013
90160643,2013
90141580,2013
90160644,2013
90179077,2013
90215687,2013
90198490,2013
90212418,2013
90201091,2013
90215669,2013
90215686,2013
90215684,2013
90215685,2013
90215685,2013
90215685,2013
90215685,2013
90212417,2013
90213039,2013
90220811,2013
90243746,2013
90253497,2013
90253497,2013
90253570,2013
90253570,2013
90253496,2013
90242929,2013
90272852,2013
90284062,2013
90284062,2013
90284453,2013
90292914,2013
90299272,2013
90312205,2013
90312206,2013
90333536,2013
90333300,2013
90333535,2013
90333301,2013
90333537,2013
90333537,2013
90333538,2013
90339325,2013
90341410,2013
90350054,2013
90339580,2013
90370145,2013
90370145,2013
90374290,2013
90370144,2013
90388871,2013
90388871,2013
90429023,2013
90429126,2013
90451785,2013
90451786,2013
90451786,2013
90451786,2013
90451786,2013
90452116,2013
90460259,2013
90460258,2013
90475397,2013
90475396,2013
90460231,2013
90460257,2013
90496582,2013
90517958,2013
90517957,2013
90517989,2013
90557984,2013
90557983,2013
90576799,2013
90576800,2013
90576798,2013
90577034,2013
90572264,2013
90576605,2013
90582840,2013
90582840,2013
90584644,2013
90596744,2013
90596744,2013
90600993,2013
90616235,2013
90616236,2013
90616236,2013
90602024,2013
90636513,2013
90636512,2013
90651770,2013
90677639,2013
90677637,2013
90677636,2013
90677638,2013
90702175,2013
90702174,2013
90702174,2013
90702193,2013
90710951,2013
90710951,2013
90703138,2013
90702194,2013
90702194,2013
90702192,2013
90699334,2013
90702195,2013
90702196,2013
90701434,2013
90701883,2013
90731411,2013
90731411,2013
90751220,2013
90751219,2013
90751219,2013
90771254,2013
90779620,2013
90798424,2013
90814680,2013
90820225,2013
90812652,2013
90833570,2013
90833571,2013
90820226,2013
90843733,2013
90843733,2013
90843733,2013
90843733,2013
90843766,2013
90843765,2013
90864497,2013
90864498,2013
90884567,2013
90884669,2013
90906028,2013
90905822,2013
90905822,2013
90905822,2013
90905822,2013
90905822,2013
90905822,2013
90905822,2013
90905822,2013
90906892,2013
90907136,2013
90925980,2013
90925976,2013
90925981,2013
90925977,2013
90925979,2013
90925978,2013
90925982,2013
90925984,2013
90928718,2013
90925983,2013
90925983,2013
90928717,2013
90928717,2013
90929003,2013
90929002,2013
90929001,2013
90938206,2013
90929326,2013
90929326,2013
90929326,2013
90938205,2013
90928026,2013
90929004,2013
90957824,2013
90957823,2013
90957822,2013
90957747,2013
90957821,2013
90978406,2013
90984934,2013
91000086,2013
91000084,2013
91000085,2013
91045428,2013
91045427,2013
91048615,2013
91048615,2013
91048615,2013
91048614,2013
91048613,2013
91057890,2013
91058000,2013
91048612,2013
91081721,2013
91067932,2013
91064919,2013
91096873,2013
91095160,2013
91142326,2013
91126258,2013
91160087,2013
91160086,2013
91160088,2013
91167250,2013
91167248,2013
91177905,2013
91177905,2013
91177905,2013
91177905,2013
91167249,2013
91165815,2013
91165983,2013
91164202,2013
91165981,2013
91177904,2013
91174107,2013
91165982,2013
91165980,2013
91196914,2013
91192831,2013
91192831,2013
91192832,2013
91196915,2013
91192833,2013
91184569,2013
91182068,2013
91192834,2013
91181205,2013
91198149,2013
91229006,2013
91222958,2013
91270514,2013
91253835,2013
91270517,2013
91270518,2013
91270516,2013
91270515,2013
91270515,2013
91270515,2013
91270515,2013
91270519,2013
91270520,2013
91270520,2013
91274973,2013
91274972,2013
91274971,2013
91273229,2013
91273230,2013
91273230,2013
91308962,2013
91285414,2013
91285413,2013
91285415,2013
91274975,2013
91274974,2013
91285416,2013
91285416,2013
91285416,2013
91303513,2013
91295674,2013
91303515,2013
91303514,2013
91324170,2013
91329397,2013
91324168,2013
91329396,2013
91329394,2013
91329395,2013
91329393,2013
91324169,2013
91303516,2013
91344011,2013
91344013,2013
91344012,2013
91351090,2013
91404974,2013
91399454,2013
91404976,2013
91404975,2013
91404970,2013
91404971,2013
91404966,2013
91404968,2013
91404965,2013
91404967,2013
91404973,2013
91404972,2013
91404969,2013
91399597,2013
91399596,2013
91399595,2013
91399595,2013
91399595,2013
91399595,2013
91404964,2013
91408475,2013
91415866,2013
91415865,2013
91415936,2013
91409803,2013
91428020,2013
91428020,2013
91428019,2013
91421054,2013
91463280,2013
91463279,2013
91472648,2013
91472649,2013
91472647,2013
91476195,2013
91475748,2013
91476197,2013
91476194,2013
91476196,2013
91499738,2013
91499472,2013
91499737,2013
91499471,2013
91499470,2013
91499469,2013
91499469,2013
91477750,2013
91499740,2013
91499741,2013
91500044,2013
91500044,2013
91500044,2013
91500044,2013
91510699,2013
91500049,2013
